   297 23.16 0.00 0.00    JBANCX010000001.1    122431    122525 (101272) C             Shellder     Unspecified  (5943)     692     598    
   302 17.33 0.00 0.00    JBANCX010000001.1    122455    122529 (101268) C             Shellder     Unspecified  (5943)     692     618    
   260 23.37 0.00 6.98    JBANCX010003590.1      1105      1196   (3329) C             Shellder     Unspecified  (5952)     683     598    
   277 15.87 0.00 1.59    JBANCX010003590.1      1138      1201   (3324) C             Shellder     Unspecified  (5944)     691     629    
   294 24.68 0.00 0.00    JBANCX010003603.1      2094      2170   (2337) C             Shellder     Unspecified  (5943)     692     616    
   272 25.61 1.20 1.20    JBANCX010003606.1      2020      2102   (2402) C             Shellder     Unspecified  (5955)     680     598    
   243 22.38 0.00 1.32    JBANCX010003609.1      2114      2190   (2311) C             Shellder     Unspecified  (5951)     684     609    
   493 22.40 0.72 2.96    JBANCX010003613.1      2926      3063   (1435) +               PPI251     Unspecified       1     135  (2772)    
   225 24.97 8.16 1.92    JBANCX010003646.1      3762      3859    (607) C                 Hobo     Unspecified  (2855)     104       1    
   268 33.96 8.81 0.00    JBANCX010003656.1       604       762   (3697) C         Transib1_new     Unspecified  (2286)     744     572    
   249 19.71 1.39 1.39    JBANCX010003670.1      2123      2194   (2257) +             Shellder     Unspecified     617     688  (5947)    
   258 30.42 4.17 5.82    JBANCX010003677.1       927      1118   (3324) C              DMIFACA     Unspecified   (641)    4730    4542    
   612 33.11 4.53 4.13    JBANCX010003677.1      1382      2153   (2289) C              DMIFACA     Unspecified  (1498)    3873    3099    
   319 26.35 3.10 9.54    JBANCX010003677.1      3162      3484    (958) C              DMIFACA     Unspecified  (3166)    2205    1902    
   243 21.88 0.00 0.00    JBANCX010003679.1      3494      3557    (885) C             Shellder     Unspecified  (5943)     692     629    
   259 17.74 0.00 0.00    JBANCX010003679.1      4379      4440      (2) C             Shellder     Unspecified  (5946)     689     628    
   248 14.52 4.84 0.00    JBANCX010003686.1       573       634   (3805) +             Shellder     Unspecified     617     681  (5954)    
   255 23.19 0.00 0.00    JBANCX010003700.1       475       543   (3882) C             Shellder     Unspecified  (5959)     676     608    
  1984 30.47 3.61 1.77    JBANCX010003710.1         1       832   (3584) +                 McLE     Unspecified    2792    3638  (1722)    
   248 27.03 2.44 6.78    JBANCX010003710.1       805       927   (3489) +               Spoink     Unspecified    3682    3799  (1417)    
   460 22.39 2.17 2.92    JBANCX010003712.1       834       971   (3444) +               PPI251     Unspecified       1     137  (2770)    
   267 27.59 1.38 5.00    JBANCX010003720.1      2680      2824   (1581) C             Shellder     Unspecified  (5893)     742     603    
   227 32.10 0.00 0.00    JBANCX010003723.1      3636      3716    (687) C             Shellder     Unspecified  (5947)     688     608    
   247 26.91 0.00 6.19    JBANCX010003730.1      1830      1932   (2462) +                 Hobo     Unspecified    2211    2307   (652)    
   304 19.05 3.64 4.59    JBANCX010003732.1       545       654   (3739) C             Shellder     Unspecified  (5929)     706     598    
   235 11.50 0.00 6.25    JBANCX010003732.1       591       692   (3701) C             Shellder     Unspecified  (5941)     694     599    
   229 25.66 1.16 4.82    JBANCX010003732.1      3191      3276   (1117) +             Shellder     Unspecified     640     722  (5913)    
   237 18.00 0.00 0.00    JBANCX010003732.1      3191      3240   (1153) +             Shellder     Unspecified     643     692  (5943)    
   288 14.93 2.99 0.00    JBANCX010003732.1      3446      3512    (881) +             Shellder     Unspecified     617     685  (5950)    
   262 26.14 3.41 0.00    JBANCX010003732.1      3524      3611    (782) +             Shellder     Unspecified     583     673  (5962)    
   226 10.45 0.00 7.79    JBANCX010003732.1      3696      3778    (615) +             Shellder     Unspecified     614     690  (5945)    
   240 15.07 4.11 0.00    JBANCX010003732.1      3696      3768    (625) +             Shellder     Unspecified     617     692  (5943)    
   260 15.91 2.22 2.22    JBANCX010003732.1      4230      4319     (74) +             Shellder     Unspecified     599     688  (5947)    
   238 15.87 0.00 3.66    JBANCX010003732.1      4262      4346     (47) +             Shellder     Unspecified     598     679  (5956)    
   247 16.51 11.21 0.78    JBANCX010003783.1      3037      3152   (1202) +             Shellder     Unspecified     601     728  (5907)    
   446 20.35 0.82 3.36    JBANCX010003785.1      3538      3659    (693) C               PPI251     Unspecified  (2788)     119       1    
   259 21.16 0.00 1.92    JBANCX010003785.1      4048      4100    (252) +               PPI251     Unspecified    2856    2907     (0)    
   444 23.32 9.47 2.97    JBANCX010003813.1      3981      4170    (162) +               PPI251     Unspecified       1     202  (2705)    
   685 26.42 2.37 2.78    JBANCX010003819.1         1       253   (4075) +                 Hobo     Unspecified    2077    2328   (631)    
   251 30.81 10.98 3.28    JBANCX010003856.1       771      1025   (3267) C              DMIFACA     Unspecified  (3179)    2192    1919    
   252 16.67 0.00 0.00    JBANCX010003866.1      1513      1584   (2700) C             Shellder     Unspecified  (5947)     688     617    
   230 17.65 5.88 0.00    JBANCX010003919.1      3508      3558    (684) +             Shellder     Unspecified     656     709  (5926)    
   239 24.49 0.00 3.19    JBANCX010003920.1      3606      3702    (539) +             Shellder     Unspecified     599     692  (5943)    
   243 26.74 0.00 0.00    JBANCX010003923.1      3346      3431    (804) +             Shellder     Unspecified     606     691  (5944)    
   225 15.15 0.00 0.00    JBANCX010003948.1      2798      2863   (1351) +               Kuruka     Unspecified    7220    7285  (1548)    
   266 22.11 1.04 1.04    JBANCX010003965.1      1023      1118   (3084) C             Shellder     Unspecified  (5941)     694     599    
   275 17.57 4.05 0.00    JBANCX010003980.1      4069      4142     (54) +             Shellder     Unspecified     620     696  (5939)    
   713 23.79 0.00 0.61    JBANCX010003984.1      1765      1929   (2263) +                 Hobo     Unspecified    2107    2270   (689)    
  1333 31.99 4.82 2.70    JBANCX010003997.1       180       905   (3276) +                 McLE     Unspecified     361    1101  (4259)    
  2011 21.28 2.55 0.00    JBANCX010003997.1       915      1384   (2797) +               Spoink     Unspecified    1340    1821  (3395)    
  1600 15.94 0.00 0.00    JBANCX010003997.1      1374      1624   (2557) +               Spoink     Unspecified    3357    3607  (1609)    
   766 22.51 18.61 0.00    JBANCX010003997.1      1619      1849   (2332) +               Spoink     Unspecified    3760    4033  (1183)    
   267 23.61 0.00 5.88    JBANCX010004011.1      1715      1804   (2361) C               PPI251     Unspecified     (0)    2907    2823    
   323 23.10 0.93 3.81    JBANCX010004011.1      1815      1922   (2243) C               PPI251     Unspecified  (2802)     105       1    
   228 26.09 1.45 0.00    JBANCX010004019.1      2829      2897   (1259) C             Shellder     Unspecified  (5962)     673     604    
   562 33.85 5.56 2.31    JBANCX010004022.1      1526      1903   (2251) C                 Opus     Unspecified  (2888)    4633    4244    
   255 30.24 5.18 6.45    JBANCX010004022.1      1695      1945   (2209) C             Shellder     Unspecified  (3321)    3314    3067    
   396 36.10 4.30 3.69    JBANCX010004022.1      2145      2656   (1498) +               Kuruka     Unspecified    4047    4561  (4272)    
   681 33.73 2.74 3.21    JBANCX010004022.1      2319      2756   (1398) C                 Opus     Unspecified  (3690)    3831    3396    
   226 20.88 0.99 5.15    JBANCX010004023.1       144       244   (3909) C             Shellder     Unspecified  (5941)     694     598    
   226 24.49 0.00 1.02    JBANCX010004023.1       845       943   (3210) C             Shellder     Unspecified  (5939)     696     599    
   228 23.25 0.00 6.32    JBANCX010004023.1       868       968   (3185) C             Shellder     Unspecified  (5943)     692     598    
   266 20.78 0.00 6.90    JBANCX010004023.1       886       978   (3175) C             Shellder     Unspecified  (5943)     692     606    
   234 8.47 4.92 3.23    JBANCX010004057.1      2622      2682   (1447) C             Shellder     Unspecified  (5956)     679     618    
   240 16.69 0.00 3.03    JBANCX010004064.1      3247      3314    (808) +             Shellder     Unspecified     594     659  (5976)    
   246 14.04 0.00 0.00    JBANCX010004064.1      3258      3314    (808) +             Shellder     Unspecified     636     692  (5943)    
   253 16.18 5.88 0.00    JBANCX010004074.1      3411      3478    (637) +             Shellder     Unspecified     642     713  (5922)    
   251 23.67 0.00 5.62    JBANCX010004074.1      3413      3506    (609) +             Shellder     Unspecified     608     696  (5939)    
   247 15.15 4.55 0.00    JBANCX010004079.1      2974      3039   (1071) +             Shellder     Unspecified     602     670  (5965)    
   244 12.57 0.00 7.81    JBANCX010004080.1      2856      2924   (1186) +             Shellder     Unspecified     623     686  (5949)    
   845 27.09 0.00 0.00    JBANCX010004110.1      2097      2299   (1789) +               Kuruka     Unspecified    3453    3655  (5178)    
   331 23.91 0.72 0.72    JBANCX010004110.1      3661      3799    (289) C              DMIFACA     Unspecified  (3685)    1686    1548    
   263 14.46 2.35 2.35    JBANCX010004113.1      3584      3668    (419) +             Shellder     Unspecified     608     692  (5943)    
   232 25.83 0.00 3.23    JBANCX010004113.1      3874      3969    (118) +             Shellder     Unspecified     610     702  (5933)    
   296 22.89 0.00 0.00    JBANCX010004113.1      3879      3961    (126) +             Shellder     Unspecified     609     691  (5944)    
   292 18.39 0.00 0.00    JBANCX010004123.1      2147      2233   (1846) +             Shellder     Unspecified     606     692  (5943)    
   289 19.15 0.00 0.00    JBANCX010004123.1      2155      2248   (1831) +             Shellder     Unspecified     599     692  (5943)    
   507 13.74 0.00 6.32    JBANCX010004123.1      2166      2266   (1813) +             Shellder     Unspecified     598     692  (5943)    
   268 15.97 0.00 3.19    JBANCX010004123.1      2191      2287   (1792) +             Shellder     Unspecified     599     692  (5943)    
   256 16.86 0.00 3.16    JBANCX010004123.1      2205      2302   (1777) +             Shellder     Unspecified     598     692  (5943)    
   271 15.91 0.00 0.00    JBANCX010004123.1      2229      2316   (1763) +             Shellder     Unspecified     598     685  (5950)    
   239 19.61 0.00 0.00    JBANCX010004129.1      1053      1103   (2969) +             Shellder     Unspecified     606     656  (5979)    
   228 18.18 1.82 0.00    JBANCX010004129.1      1055      1109   (2963) +             Shellder     Unspecified     641     696  (5939)    
   228 18.34 0.00 12.05    JBANCX010004170.1      1032      1124   (2919) C             Shellder     Unspecified  (5944)     691     609    
   227 20.82 5.48 1.32    JBANCX010004179.1      2299      2371   (1666) C             Shellder     Unspecified  (5944)     691     616    
   313 33.67 10.00 3.03    JBANCX010004186.1      3569      3908    (124) C              Souslik     Unspecified   (836)    4439    4077    
   247 24.36 5.13 0.00    JBANCX010004190.1       183       260   (3768) C             Shellder     Unspecified  (5956)     679     598    
   347 13.21 0.00 0.00    JBANCX010004205.1      2188      2240   (1774) +               PPI251     Unspecified      64     116  (2791)    
   262 21.16 0.00 1.92    JBANCX010004205.1      2257      2309   (1705) +               PPI251     Unspecified    2856    2907     (0)    
   319 19.54 0.00 0.00    JBANCX010004209.1       505       591   (3422) +             Shellder     Unspecified     606     692  (5943)    
   393 27.20 0.87 0.87    JBANCX010004219.1         1       115   (3887) +                 Hobo     Unspecified     791     905  (2054)    
   246 19.57 0.00 2.17    JBANCX010004229.1        43        89   (3906) +               PPI251     Unspecified      64     109  (2798)    
   248 20.31 1.54 1.54    JBANCX010004253.1      1494      1558   (2416) +             Shellder     Unspecified     625     689  (5946)    
   389 19.72 3.60 5.11    JBANCX010004283.1      2957      3095    (863) C             Shellder     Unspecified  (5916)     719     583    
  1292 23.23 12.19 1.84    JBANCX010004284.1      3198      3640    (317) +               Spoink     Unspecified    3952    4439   (777)    
   445 16.39 7.88 11.25    JBANCX010004284.1      3581      3745    (212) +               Spoink     Unspecified    4458    4617   (599)    
   244 18.18 0.00 0.00    JBANCX010004299.1      1685      1728   (2213) +         Transib1_new     Unspecified    1661    1704  (1326)    
   310 13.70 4.11 0.00    JBANCX010004326.1        58       130   (3792) +             Shellder     Unspecified     616     691  (5944)    
   274 10.79 0.00 4.62    JBANCX010004370.1      2821      2888   (1002) +             Shellder     Unspecified     626     690  (5945)    
   234 17.33 5.33 0.00    JBANCX010004374.1       610       684   (3204) +             Shellder     Unspecified     598     676  (5959)    
   316 32.78 3.60 3.60    JBANCX010004378.1      1576      1825   (2059) +                 McLE     Unspecified    2743    2992  (2368)    
   278 16.92 2.08 7.69    JBANCX010004396.1       916      1011   (2862) +             Shellder     Unspecified     628     718  (5917)    
   634 20.92 5.58 2.97    JBANCX010004442.1        36       232   (3608) +               PPI251     Unspecified       1     202  (2705)    
   299 22.54 0.00 3.75    JBANCX010004464.1      1630      1712   (2118) +             Shellder     Unspecified     613     692  (5943)    
   273 23.06 1.89 5.88    JBANCX010004473.1      2426      2531   (1296) +             Shellder     Unspecified     591     692  (5943)    
   236 15.06 1.90 11.46    JBANCX010004473.1      2443      2547   (1280) +             Shellder     Unspecified     598     693  (5942)    
   294 24.27 2.88 4.90    JBANCX010004484.1       959      1062   (2760) +               PPI251     Unspecified       1     102  (2805)    
   292 17.65 10.59 0.00    JBANCX010004493.1      2356      2440   (1376) +             Shellder     Unspecified     610     703  (5932)    
   254 25.02 0.00 2.38    JBANCX010004509.1      2616      2701   (1107) +             Shellder     Unspecified     608     691  (5944)    
   320 21.71 0.00 3.61    JBANCX010004521.1        28       113   (3687) C             Shellder     Unspecified  (5945)     690     608    
   405 20.85 0.00 7.32    JBANCX010004521.1        40       127   (3673) C             Shellder     Unspecified  (5945)     690     609    
   274 21.24 0.00 9.47    JBANCX010004521.1        64       167   (3633) C             Shellder     Unspecified  (5945)     690     596    
   322 22.13 0.00 3.16    JBANCX010004521.1        77       174   (3626) C             Shellder     Unspecified  (5943)     692     598    
   286 22.83 3.26 0.00    JBANCX010004521.1       119       210   (3590) C             Shellder     Unspecified  (5943)     692     598    
   295 16.99 0.00 9.47    JBANCX010004521.1       149       252   (3548) C             Shellder     Unspecified  (5943)     692     598    
   296 21.84 3.45 0.00    JBANCX010004521.1       172       258   (3542) C             Shellder     Unspecified  (5948)     687     598    
   315 22.30 0.00 9.47    JBANCX010004521.1       194       297   (3503) C             Shellder     Unspecified  (5943)     692     598    
   241 21.87 0.00 13.08    JBANCX010004521.1       218       338   (3462) C             Shellder     Unspecified  (5931)     704     598    
   254 22.78 1.25 1.25    JBANCX010004560.1      2401      2480   (1282) +             Shellder     Unspecified     612     691  (5944)    
   239 15.87 1.59 0.00    JBANCX010004560.1      3232      3294    (468) C             Shellder     Unspecified  (5959)     676     613    
   232 11.80 3.64 7.55    JBANCX010004588.1       626       680   (3063) +         Transib1_new     Unspecified     103     155  (2875)    
   251 24.55 0.00 10.68    JBANCX010004622.1        36       149   (3575) C             Shellder     Unspecified  (5931)     704     602    
   251 25.53 1.05 1.05    JBANCX010004622.1        53       147   (3577) C             Shellder     Unspecified  (5913)     722     628    
   253 21.21 0.00 0.00    JBANCX010004622.1        95       160   (3564) C             Shellder     Unspecified  (5943)     692     627    
   226 13.17 0.00 2.63    JBANCX010004632.1      1546      1584   (2137) +         Transib1_new     Unspecified     118     155  (2875)    
   226 13.17 0.00 2.63    JBANCX010004632.1      1723      1761   (1960) +         Transib1_new     Unspecified     118     155  (2875)    
   247 18.06 0.00 6.74    JBANCX010004645.1      1471      1565   (2149) +             Shellder     Unspecified     601     689  (5946)    
   250 15.38 0.00 0.00    JBANCX010004645.1      1471      1535   (2179) +             Shellder     Unspecified     610     674  (5961)    
   347 35.26 0.00 0.00    JBANCX010004651.1        51       223   (3487) +               Spoink     Unspecified    4090    4262   (954)    
   306 19.87 0.00 5.94    JBANCX010004657.1      2424      2530   (1178) +             Shellder     Unspecified     595     695  (5940)    
   438 19.63 0.00 20.51    JBANCX010004657.1      2540      2680   (1028) +             Shellder     Unspecified     570     686  (5949)    
   240 21.44 0.00 1.19    JBANCX010004657.1      2619      2703   (1005) +             Shellder     Unspecified     598     681  (5954)    
   226 26.75 1.15 1.15    JBANCX010004657.1      3447      3533    (175) +             Shellder     Unspecified     610     696  (5939)    
   276 19.80 1.01 3.09    JBANCX010004668.1       165       263   (3438) +             Shellder     Unspecified     599     695  (5940)    
   300 29.55 0.79 4.07    JBANCX010004668.1      1188      1314   (2387) +             Shellder     Unspecified     591     713  (5922)    
   272 21.28 0.00 7.06    JBANCX010004668.1      1596      1686   (2015) +             Shellder     Unspecified     606     690  (5945)    
   239 27.71 0.00 0.00    JBANCX010004668.1      1615      1697   (2004) +             Shellder     Unspecified     598     680  (5955)    
   232 29.41 1.61 6.78    JBANCX010004709.1      2196      2319   (1362) +                 McLE     Unspecified    3889    4006  (1354)    
   335 15.68 0.00 0.98    JBANCX010004724.1      3485      3587     (86) +             Shellder     Unspecified     598     699  (5936)    
   231 9.10 0.00 3.03    JBANCX010004752.1      3585      3618     (41) C               PPI251     Unspecified     (0)    2907    2875    
   314 6.64 15.79 4.76    JBANCX010004754.1      1883      1977   (1682) +             Shellder     Unspecified     591     695  (5940)    
   290 24.19 19.35 5.44    JBANCX010004780.1       580       920   (2720) C                  412     Unspecified  (6910)     657     272    
   270 22.43 0.00 5.88    JBANCX010004783.1      1975      2064   (1576) C               PPI251     Unspecified     (0)    2907    2823    
   511 16.76 9.23 3.65    JBANCX010004783.1      2188      2317   (1323) C               PPI251     Unspecified  (2705)     202      66    
   246 21.84 4.60 0.00    JBANCX010004798.1      2373      2459   (1167) +             Shellder     Unspecified     596     686  (5949)    
   265 27.37 0.00 0.00    JBANCX010004798.1      2398      2492   (1134) +             Shellder     Unspecified     598     692  (5943)    
   294 22.13 0.00 3.16    JBANCX010004798.1      2431      2528   (1098) +             Shellder     Unspecified     598     692  (5943)    
   275 24.47 0.00 0.00    JBANCX010004798.1      2445      2538   (1088) +             Shellder     Unspecified     597     690  (5945)    
   229 16.19 0.00 8.05    JBANCX010004800.1      2225      2318   (1307) C             Shellder     Unspecified  (5941)     694     608    
   248 19.06 1.15 3.53    JBANCX010004800.1      2701      2787    (838) C             Shellder     Unspecified  (5943)     692     608    
   230 21.69 0.00 1.20    JBANCX010004809.1      1694      1777   (1842) C             Shellder     Unspecified  (5940)     695     613    
   446 28.36 17.69 1.01    JBANCX010004840.1       431       854   (2748) C              DMIFACA     Unspecified   (347)    5024    4531    
   493 22.04 16.14 2.37    JBANCX010004840.1       919      1141   (2461) C              DMIFACA     Unspecified  (2119)    3252    3000    
   708 26.84 11.67 1.87    JBANCX010004840.1      1105      1738   (1864) C              DMIFACA     Unspecified  (2386)    2985    2291    
   259 26.82 1.00 3.06    JBANCX010004862.1       877       976   (2610) +             Shellder     Unspecified     608     705  (5930)    
   371 20.78 2.68 5.50    JBANCX010004875.1       473       584   (2997) C               PPI251     Unspecified  (2798)     109       1    
   225 29.55 0.00 0.00    JBANCX010004875.1      3382      3469    (112) +             Shellder     Unspecified     617     704  (5931)    
   245 14.29 0.00 0.00    JBANCX010004881.1      2261      2316   (1261) +             Shellder     Unspecified     596     651  (5984)    
   287 20.32 1.11 7.06    JBANCX010004896.1      3371      3460    (111) +               PPI251     Unspecified    2823    2907     (0)    
   286 19.79 3.12 0.00    JBANCX010004898.1      2095      2190   (1378) C             Shellder     Unspecified  (5939)     696     598    
   235 21.54 9.23 0.00    JBANCX010004906.1      2224      2288   (1273) C             Shellder     Unspecified  (5936)     699     629    
   286 28.27 0.00 2.17    JBANCX010004911.1      1138      1231   (2326) C             Shellder     Unspecified  (5954)     681     590    
   350 16.16 3.00 0.98    JBANCX010004911.1      1987      2086   (1471) C             Shellder     Unspecified  (5936)     699     598    
   275 16.87 0.00 0.00    JBANCX010004911.1      2013      2095   (1462) C             Shellder     Unspecified  (5943)     692     610    
   309 23.72 0.00 2.06    JBANCX010004911.1      2675      2773    (784) C             Shellder     Unspecified  (5943)     692     596    
   239 28.57 0.00 0.00    JBANCX010004917.1       558       627   (2926) C             Shellder     Unspecified  (5949)     686     617    
   262 26.11 0.00 3.26    JBANCX010004943.1      1783      1877   (1661) +             Shellder     Unspecified     598     689  (5946)    
   244 14.13 1.08 1.08    JBANCX010004950.1      1910      2002   (1532) C             Shellder     Unspecified  (5943)     692     600    
   229 20.23 1.12 11.11    JBANCX010004954.1      1648      1736   (1796) C             Shellder     Unspecified  (5955)     680     600    
   234 15.12 0.00 3.77    JBANCX010004954.1      1675      1729   (1803) C             Shellder     Unspecified  (5943)     692     640    
   335 16.71 0.00 5.00    JBANCX010004963.1       809       871   (2655) +             Shellder     Unspecified     632     691  (5944)    
   420 20.39 0.89 3.67    JBANCX010004966.1      1678      1789   (1737) C               PPI251     Unspecified  (2798)     109       1    
   587 19.73 3.85 2.53    JBANCX010004984.1      2611      2766    (751) +               PPI251     Unspecified       1     158  (2749)    
   236 19.05 0.00 0.00    JBANCX010005014.1       784       846   (2655) C             Shellder     Unspecified  (5936)     699     637    
   238 12.73 0.00 0.00    JBANCX010005014.1       789       843   (2658) C             Shellder     Unspecified  (5950)     685     631    
   365 12.50 2.50 0.00    JBANCX010005014.1       936      1015   (2486) C             Shellder     Unspecified  (5921)     714     633    
   304 8.32 6.98 2.22    JBANCX010005014.1      2633      2718    (783) C             Shellder     Unspecified  (5938)     697     608    
   229 13.90 7.32 3.53    JBANCX010005021.1       551       632   (2863) +             Shellder     Unspecified     610     694  (5941)    
   273 18.99 0.00 0.00    JBANCX010005021.1       572       650   (2845) +             Shellder     Unspecified     601     679  (5956)    
   238 18.57 2.86 0.00    JBANCX010005030.1      1819      1888   (1601) C             Shellder     Unspecified  (5949)     686     615    
   240 13.43 4.48 0.00    JBANCX010005035.1       527       593   (2892) +             Shellder     Unspecified     618     687  (5948)    
   225 10.71 0.00 0.00    JBANCX010005049.1      3216      3271    (207) +             Shellder     Unspecified     632     687  (5948)    
   242 26.39 2.78 0.00    JBANCX010005073.1      3391      3462      (0) C             Shellder     Unspecified  (5933)     702     629    
   261 16.98 2.20 9.41    JBANCX010005074.1      3094      3184    (278) C             Shellder     Unspecified  (5919)     716     632    
   228 20.59 0.00 4.11    JBANCX010005083.1       880       955   (2502) C             Shellder     Unspecified  (5924)     711     639    
   308 15.38 0.00 7.06    JBANCX010005088.1      1035      1125   (2330) +             Shellder     Unspecified     610     694  (5941)    
   377 24.79 0.86 2.63    JBANCX010005116.1       773       888   (2551) C             Shellder     Unspecified  (5938)     697     584    
   246 21.05 2.60 1.28    JBANCX010005116.1      1001      1077   (2362) C             Shellder     Unspecified  (5926)     709     632    
   242 22.08 0.00 0.00    JBANCX010005116.1      1140      1216   (2223) C             Shellder     Unspecified  (5961)     674     598    
   238 15.66 7.23 0.00    JBANCX010005116.1      1153      1235   (2204) C             Shellder     Unspecified  (5941)     694     606    
   262 10.81 4.05 0.00    JBANCX010005116.1      1573      1646   (1793) C             Shellder     Unspecified  (5944)     691     615    
   310 19.13 1.11 7.06    JBANCX010005132.1       696       785   (2644) C               PPI251     Unspecified     (0)    2907    2823    
   237 18.92 0.00 0.00    JBANCX010005194.1       631       704   (2690) +             Shellder     Unspecified     614     687  (5948)    
   301 20.00 0.00 0.00    JBANCX010005194.1       646       725   (2669) +             Shellder     Unspecified     599     678  (5957)    
   245 23.30 0.00 4.65    JBANCX010005198.1       909       998   (2395) C             Shellder     Unspecified  (5943)     692     607    
   291 22.99 1.15 0.00    JBANCX010005224.1      1892      1978   (1402) +             Shellder     Unspecified     634     721  (5914)    
   229 14.33 0.00 5.36    JBANCX010005237.1      1322      1380   (1991) C             Shellder     Unspecified  (5989)     646     591    
   232 29.13 13.92 4.45    JBANCX010005280.1      1434      1742   (1612) C              DMIFACA     Unspecified  (4556)     815     479    
   818 29.26 3.17 3.88    JBANCX010005329.1         1       441   (2887) C         Transib1_new     Unspecified  (1644)    1386     949    
   324 24.29 4.55 2.68    JBANCX010005346.1        91       200   (3122) +               PPI251     Unspecified    2796    2907     (0)    
   312 14.46 4.82 0.00    JBANCX010005364.1      2298      2380    (933) C             Shellder     Unspecified  (5929)     706     620    
   624 23.95 1.55 3.14    JBANCX010005377.1       541       734   (2570) +                 Hobo     Unspecified    2138    2328   (631)    
  1733 24.33 1.71 1.71    JBANCX010005387.1       291       817   (2481) +                Blood     Unspecified    6194    6720   (690)    
   304 25.17 9.54 11.23    JBANCX010005387.1       892      1352   (1946) +                  412     Unspecified    6960    7413   (154)    
   231 9.10 0.00 3.03    JBANCX010005412.1        43        76   (3211) +               PPI251     Unspecified    2875    2907     (0)    
   312 24.21 0.00 0.00    JBANCX010005420.1      1364      1458   (1826) +             Shellder     Unspecified     596     690  (5945)    
   240 21.82 0.00 0.00    JBANCX010005430.1      2367      2421    (858) C             Shellder     Unspecified  (5930)     705     651    
   237 17.54 0.00 0.00    JBANCX010005437.1      1113      1169   (2106) +             Shellder     Unspecified     626     682  (5953)    
   232 15.79 3.80 3.80    JBANCX010005452.1      2498      2576    (689) C             Shellder     Unspecified  (5959)     676     598    
   430 9.73 10.47 4.40    JBANCX010005462.1      2154      2239   (1023) +               PPI251     Unspecified      66     156  (2751)    
   425 20.52 0.00 5.68    JBANCX010005462.1      2262      2354    (908) +               PPI251     Unspecified     225     312  (2595)    
   360 21.67 1.65 0.82    JBANCX010005462.1      2365      2485    (777) +               PPI251     Unspecified    1898    2019   (888)    
   240 13.17 0.00 2.63    JBANCX010005478.1       487       525   (2732) C               PPI251     Unspecified     (0)    2907    2870    
   420 22.29 11.24 4.44    JBANCX010005478.1       537       705   (2552) C               PPI251     Unspecified  (2727)     180       1    
   239 21.62 1.35 0.00    JBANCX010005509.1      2786      2859    (388) +             Shellder     Unspecified     620     694  (5941)    
   230 6.98 2.27 2.27    JBANCX010005518.1      1533      1576   (1669) +             Shellder     Unspecified     663     706  (5929)    
   239 20.00 0.00 1.11    JBANCX010005523.1      2264      2354    (888) C             Shellder     Unspecified  (5951)     684     595    
   287 18.18 3.85 1.25    JBANCX010005523.1      2466      2543    (699) C             Shellder     Unspecified  (5956)     679     600    
   252 23.36 0.00 5.48    JBANCX010005533.1      1908      1984   (1254) C               PPI251     Unspecified    (12)    2895    2823    
   542 19.97 7.30 4.37    JBANCX010005533.1      2115      2292    (946) C               PPI251     Unspecified  (2721)     186       4    
   231 25.06 0.00 10.62    JBANCX010005543.1      1631      1755   (1478) +             Shellder     Unspecified     580     692  (5943)    
   384 16.84 0.00 0.00    JBANCX010005561.1      2993      3087    (137) +             Shellder     Unspecified     598     692  (5943)    
   283 18.42 0.00 0.00    JBANCX010005561.1      3023      3098    (126) +             Shellder     Unspecified     598     673  (5962)    
   228 20.18 0.00 9.47    JBANCX010005561.1      3056      3159     (65) +             Shellder     Unspecified     598     692  (5943)    
   269 10.62 0.00 4.55    JBANCX010005561.1      3120      3188     (36) +             Shellder     Unspecified     620     685  (5950)    
   340 20.88 2.13 3.23    JBANCX010005570.1      1624      1717   (1502) C                 Hobo     Unspecified   (790)    2169    2077    
   395 32.80 2.73 3.54    JBANCX010005575.1      2930      3185     (32) C                 Opus     Unspecified  (2889)    4632    4379    
   419 30.41 7.50 6.85    JBANCX010005576.1         1       653   (2564) C              DMIFACA     Unspecified  (2723)    2648    1992    
   238 27.91 3.37 3.37    JBANCX010005607.1       345       433   (2770) +             Shellder     Unspecified     603     691  (5944)    
   252 24.09 0.00 3.80    JBANCX010005607.1       572       653   (2550) +             Shellder     Unspecified     608     686  (5949)    
   238 17.54 0.00 0.00    JBANCX010005628.1      1172      1228   (1965) C             Shellder     Unspecified  (5950)     685     629    
   355 20.43 2.75 5.66    JBANCX010005633.1      3082      3190      (0) +               PPI251     Unspecified       1     106  (2801)    
   432 13.92 3.75 1.22    JBANCX010005665.1       416       495   (2677) +               PPI251     Unspecified      56     137  (2770)    
   235 20.55 0.00 0.00    JBANCX010005685.1      2522      2594    (570) +             Shellder     Unspecified     618     690  (5945)    
   230 17.17 0.00 7.32    JBANCX010005728.1      1549      1636   (1514) +             Shellder     Unspecified     610     691  (5944)    
   270 19.75 0.00 0.00    JBANCX010005728.1      1568      1648   (1502) +             Shellder     Unspecified     608     688  (5947)    
   253 7.81 1.56 0.00    JBANCX010005771.1      2721      2784    (352) +             Shellder     Unspecified     632     696  (5939)    
   243 10.55 0.00 3.95    JBANCX010005789.1      2578      2656    (471) +             Shellder     Unspecified     617     692  (5943)    
