   264 23.68 3.39 3.39    CANBKX010000001.1     21389     21506  (50557) +               Kuruka     Unspecified    4227    4344  (4489)    
   985 30.99 3.04 3.04           OX376372.1  87458148  87458706 (140707221) +               Kuruka     Unspecified    2125    2683  (6150)    
   315 35.25 3.01 1.86           OX376372.1  87466483  87466748 (140699179) +               Kuruka     Unspecified    2832    3100  (5733)    
  2075 33.98 1.75 1.75           OX376372.1  87467244  87468384 (140697543) +               Kuruka     Unspecified    3489    4629  (4204)    
  1401 33.95 3.75 2.76           OX376372.1  87472268  87473306 (140692621) C               Kuruka     Unspecified  (4254)    4579    3531    
   258 34.64 2.55 2.55           OX376372.1  87637661  87637817 (140528110) +               Kuruka     Unspecified    4400    4556  (4277)    
   251 31.60 4.93 4.93           OX376372.1  87639480  87639702 (140526225) +               Kuruka     Unspecified    3589    3811  (5022)    
   245 35.95 2.69 2.69           OX376372.1  87642170  87642392 (140523535) +               Kuruka     Unspecified    3589    3811  (5022)    
   271 37.56 0.90 0.90           OX376372.1  87645966  87646188 (140519739) +               Kuruka     Unspecified    3589    3811  (5022)    
  1813 33.32 3.23 2.47           OX376372.1  87716279  87717361 (140448566) +               Kuruka     Unspecified    3462    4552  (4281)    
   307 31.08 9.22 6.54           OX376372.1  87727099  87727456 (140438471) +               Kuruka     Unspecified    3465    3831  (5002)    
   317 38.42 2.17 2.17           OX376372.1  87727593  87728007 (140437920) +               Kuruka     Unspecified    3932    4346  (4487)    
   330 29.66 0.84 0.84           OX376372.1  87888859  87888977 (140276950) C               Kuruka     Unspecified  (4277)    4556    4438    
   434 31.88 1.18 1.18           OX376372.1  87985038  87985291 (140180636) +               Kuruka     Unspecified    3587    3840  (4993)    
   947 34.53 5.41 2.20           OX376372.1  88140491  88141414 (140024513) C               Kuruka     Unspecified  (4333)    4500    3548    
   235 27.63 0.00 0.00           OX376372.1  88142059  88142134 (140023793) C               Kuruka     Unspecified  (5952)    2881    2806    
   245 38.05 1.13 1.99           OX376372.1  88200294  88200647 (139965280) +               Kuruka     Unspecified    2805    3155  (5678)    
  1674 33.60 4.21 3.28           OX376372.1  88200955  88202071 (139963856) +               Kuruka     Unspecified    3452    4578  (4255)    
   650 37.11 3.45 2.62           OX376372.1  88276349  88277333 (139888594) +               Kuruka     Unspecified    3594    4586  (4247)    
   500 31.48 0.79 0.79           OX376372.1  88570325  88570577 (139595350) +               Kuruka     Unspecified    3588    3840  (4993)    
   353 26.55 0.88 0.88           OX376372.1  88571174  88571287 (139594640) +               Kuruka     Unspecified    4438    4551  (4282)    
   598 36.90 2.44 1.40           OX376372.1  88653469  88654246 (139511681) +               Kuruka     Unspecified    2361    3146  (5687)    
   836 33.76 0.51 0.51           OX376372.1  88654618  88655010 (139510917) +               Kuruka     Unspecified    3458    3850  (4983)    
  1522 35.95 1.38 1.38           OX376372.1  88655099  88656184 (139509743) +               Kuruka     Unspecified    3571    4656  (4177)    
   548 37.86 3.42 2.34           OX376372.1  88870811  88871570 (139294357) C               Kuruka     Unspecified  (4456)    4377    3610    
   362 30.84 4.37 4.78           OX376372.1  88957674  88957925 (139208002) C               Kuruka     Unspecified  (4289)    4544    4294    
   284 28.55 8.33 0.78           OX376372.1  88958212  88958331 (139207596) C               Kuruka     Unspecified  (4821)    4012    3884    
  1432 32.14 2.56 2.56           OX376372.1  89147055  89148031 (139017896) +               Kuruka     Unspecified    2124    3100  (5733)    
  2494 32.64 2.84 2.99           OX376372.1  89148512  89149882 (139016045) +               Kuruka     Unspecified    3489    4857  (3976)    
   264 28.38 0.00 0.00           OX376372.1  89150276  89150349 (139015578) +               Kuruka     Unspecified    5242    5315  (3518)    
  1579 36.05 2.61 1.96           OX376372.1  89345239  89346503 (138819424) +               Kuruka     Unspecified    3488    4760  (4073)    
   364 34.13 2.73 2.73           OX376372.1  89365153  89365408 (138800519) +               Kuruka     Unspecified    3585    3840  (4993)    
   277 36.75 1.26 1.69           OX376372.1  89366826  89367063 (138798864) +               Kuruka     Unspecified    4315    4551  (4282)    
   279 33.99 2.28 2.67           OX376372.1  89383859  89384121 (138781806) C               Kuruka     Unspecified  (4277)    4556    4295    
   466 29.84 2.75 2.75           OX376372.1  89384576  89384830 (138781097) C               Kuruka     Unspecified  (4996)    3837    3583    
   496 26.51 3.78 2.13           OX376372.1  89388588  89388772 (138777155) C               Kuruka     Unspecified  (4247)    4586    4399    
  1123 33.20 2.86 2.97           OX376372.1  89393315  89394292 (138771635) +               Kuruka     Unspecified    2124    3100  (5733)    
  1879 32.36 2.93 1.88           OX376372.1  89394750  89395908 (138770019) +               Kuruka     Unspecified    3459    4629  (4204)    
   607 33.26 4.71 4.38           OX376372.1  89671918  89672873 (138493054) +               Kuruka     Unspecified    2124    3082  (5751)    
  2220 31.88 2.56 2.13           OX376372.1  89673330  89674499 (138491428) +               Kuruka     Unspecified    3443    4617  (4216)    
   384 27.44 9.71 2.13           OX376372.1  89750588  89750762 (138415165) +               Kuruka     Unspecified    4399    4586  (4247)    
   477 27.63 0.65 0.65           OX376372.1  90058291  90058443 (138107484) +               Kuruka     Unspecified    4399    4551  (4282)    
   321 37.99 4.45 4.45           OX376372.1  90081707  90082268 (138083659) +               Kuruka     Unspecified    3939    4500  (4333)    
   771 36.69 4.56 3.45           OX376372.1  90127031  90128148 (138037779) C               Kuruka     Unspecified  (4053)    4780    3651    
   240 22.97 2.63 2.63           OX376372.1  90129132  90129207 (138036720) C               Kuruka     Unspecified  (5953)    2880    2805    
   556 29.44 2.75 2.75           OX376372.1  90193675  90193929 (137971998) +               Kuruka     Unspecified    3583    3837  (4996)    
   324 33.60 3.42 3.82           OX376372.1  90194383  90194645 (137971282) +               Kuruka     Unspecified    4295    4556  (4277)    
   239 36.07 1.08 1.08           OX376372.1  90245344  90245528 (137920399) +               Kuruka     Unspecified    4402    4586  (4247)    
   437 28.93 0.59 2.40           OX376372.1  90264948  90265117 (137900810) +               Kuruka     Unspecified    4399    4565  (4268)    
   402 34.97 3.42 3.69           OX376372.1  90364962  90365341 (137800586) C               Kuruka     Unspecified  (4164)    4669    4291    
   387 32.26 0.64 0.64           OX376372.1  90389037  90389192 (137776735) C               Kuruka     Unspecified  (4282)    4551    4396    
   599 30.52 1.58 1.58           OX376372.1  90389746  90389998 (137775929) C               Kuruka     Unspecified  (4993)    3840    3588    
  2021 33.59 3.64 3.86           OX376372.1  90406512  90407886 (137758041) C               Kuruka     Unspecified  (4003)    4830    3459    
   994 33.56 3.80 2.14           OX376372.1  90408314  90409050 (137756877) C               Kuruka     Unspecified  (5718)    3115    2367    
   846 36.64 2.43 0.80           OX376372.1  90417852  90418591 (137747336) +               Kuruka     Unspecified    2343    3094  (5739)    
   582 32.78 0.42 0.42           OX376372.1  90420073  90420311 (137745616) +               Kuruka     Unspecified    3456    3694  (5139)    
   272 27.27 0.00 0.00           OX376372.1  90420352  90420428 (137745499) C               Kuruka     Unspecified  (5139)    3694    3618    
  1745 32.30 2.23 2.46           OX376372.1  90420424  90421318 (137744609) +               Kuruka     Unspecified    3728    4620  (4213)    
   277 32.65 2.04 0.00           OX376372.1  90421349  90421495 (137744432) +               Kuruka     Unspecified    4689    4838  (3995)    
   404 35.66 4.55 4.72           OX376372.1  90447348  90447962 (137717965) +               Kuruka     Unspecified    4056    4669  (4164)    
   278 37.00 4.08 4.08           OX376372.1  90526640  90527056 (137638871) C               Kuruka     Unspecified  (4485)    4348    3932    
   573 35.82 3.38 3.53           OX376372.1  90739124  90739803 (137426124) C               Kuruka     Unspecified  (4190)    4643    3965    
   366 35.77 6.08 3.06           OX376372.1  90775959  90776402 (137389525) +               Kuruka     Unspecified    4054    4510  (4323)    
   390 35.55 6.76 3.72           OX376372.1  90821744  90822187 (137343740) C               Kuruka     Unspecified  (4323)    4510    4054    
   480 33.70 5.26 0.72           OX376372.1  90824001  90824266 (137341661) C               Kuruka     Unspecified  (4995)    3838    3561    
   320 36.43 1.35 1.69           OX376372.1  90842142  90842437 (137323490) C               Kuruka     Unspecified  (4255)    4578    4284    
   236 29.87 0.00 0.00           OX376372.1  90842706  90842782 (137323145) C               Kuruka     Unspecified  (4818)    4015    3939    
   284 33.11 0.67 1.34           OX376372.1  90932408  90932557 (137233370) +               Kuruka     Unspecified    4293    4441  (4392)    
   289 33.53 1.12 1.12           OX376372.1  90940331  90940508 (137225419) C               Kuruka     Unspecified  (4255)    4578    4401    
   237 29.87 0.00 0.00           OX376372.1  90940895  90940971 (137224956) C               Kuruka     Unspecified  (4818)    4015    3939    
   533 27.07 3.78 2.13           OX376372.1  91024352  91024536 (137141391) +               Kuruka     Unspecified    4399    4586  (4247)    
   533 27.07 3.78 2.13           OX376372.1  91034641  91034825 (137131102) +               Kuruka     Unspecified    4399    4586  (4247)    
   533 27.07 3.78 2.13           OX376372.1  91044931  91045115 (137120812) +               Kuruka     Unspecified    4399    4586  (4247)    
   533 27.07 3.78 2.13           OX376372.1  91048319  91048503 (137117424) +               Kuruka     Unspecified    4399    4586  (4247)    
   472 27.07 3.78 2.13           OX376372.1  91058005  91058189 (137107738) +               Kuruka     Unspecified    4399    4586  (4247)    
   525 32.59 0.00 0.45           OX376372.1  91134656  91134880 (137031047) +               Kuruka     Unspecified    3488    3711  (5122)    
   525 32.59 0.00 0.45           OX376372.1  91140427  91140651 (137025276) +               Kuruka     Unspecified    3488    3711  (5122)    
   240 34.17 0.00 0.00           OX376372.1  91467212  91467331 (136698596) +               Kuruka     Unspecified    3575    3694  (5139)    
   496 36.65 1.54 1.80           OX376372.1  91467849  91468237 (136697690) +               Kuruka     Unspecified    4221    4608  (4225)    
   297 35.62 0.62 0.62           OX376372.1  91579389  91579549 (136586378) C               Kuruka     Unspecified  (4270)    4563    4403    
   411 33.20 2.76 2.76           OX376372.1  91580125  91580378 (136585549) C               Kuruka     Unspecified  (4993)    3840    3587    
   508 33.48 4.67 4.88           OX376372.1  91702946  91703438 (136462489) C               Kuruka     Unspecified  (4291)    4542    4051    
   292 38.77 2.86 3.08           OX376372.1  91773772  91774226 (136391701) C               Kuruka     Unspecified  (4333)    4500    4047    
   254 35.79 2.22 2.22           OX376372.1  91774476  91774655 (136391272) C               Kuruka     Unspecified  (5003)    3830    3651    
   287 23.76 6.93 0.00           OX376372.1  91889933  91890033 (136275894) +               Kuruka     Unspecified    4449    4556  (4277)    
   456 27.62 3.78 2.13           OX376372.1  91898189  91898373 (136267554) C               Kuruka     Unspecified  (4247)    4586    4399    
   400 38.28 3.93 4.07           OX376372.1  91976297  91977034 (136188893) C               Kuruka     Unspecified  (4165)    4668    3932    
   430 29.07 9.50 6.81           OX376372.1  91977171  91977528 (136188399) C               Kuruka     Unspecified  (5002)    3831    3465    
   807 35.72 3.76 2.85           OX376372.1  92019764  92020668 (136145259) C               Kuruka     Unspecified  (4333)    4500    3588    
   620 30.45 2.59 1.47           OX376372.1  92032430  92032699 (136133228) +               Kuruka     Unspecified    3587    3859  (4974)    
   402 31.61 0.64 0.64           OX376372.1  92033237  92033392 (136132535) +               Kuruka     Unspecified    4396    4551  (4282)    
   354 33.21 3.42 3.82           OX376372.1  92039386  92039648 (136126279) C               Kuruka     Unspecified  (4277)    4556    4295    
   542 31.59 3.45 3.45           OX376372.1  92040103  92040479 (136125448) C               Kuruka     Unspecified  (4996)    3837    3461    
   373 32.31 4.31 4.88           OX376372.1  92158376  92158746 (136007181) +               Kuruka     Unspecified    3461    3829  (5004)    
   448 34.64 4.70 4.96           OX376372.1  92159003  92159406 (136006521) +               Kuruka     Unspecified    4053    4455  (4378)    
  1624 34.75 3.14 2.39           OX376372.1  92337101  92338182 (135827745) C               Kuruka     Unspecified  (4282)    4551    3462    
   418 32.37 2.43 2.43           OX376372.1  92758643  92758889 (135407038) +               Kuruka     Unspecified    3588    3834  (4999)    
   620 36.40 4.06 3.22           OX376372.1  92891388  92892372 (135273555) C               Kuruka     Unspecified  (4247)    4586    3594    
   779 35.31 3.02 2.09           OX376372.1  92950201  92951195 (135214732) +               Kuruka     Unspecified    2113    3116  (5717)    
  2265 30.54 2.93 2.93           OX376372.1  92951616  92952809 (135213118) +               Kuruka     Unspecified    3450    4643  (4190)    
  2732 33.46 2.23 2.31           OX376372.1  93030815  93032203 (135133724) C               Kuruka     Unspecified  (3987)    4846    3459    
  1038 33.51 4.19 3.97           OX376372.1  93032685  93033638 (135132289) C               Kuruka     Unspecified  (5751)    3082    2127    
   327 32.45 3.29 0.64           OX376372.1  93067391  93067542 (135098385) +               Kuruka     Unspecified    4399    4554  (4279)    
   378 28.48 9.50 6.81           OX376372.1  93151028  93151385 (135014542) +               Kuruka     Unspecified    3465    3831  (5002)    
   416 36.88 4.34 4.48           OX376372.1  93151522  93152259 (135013668) +               Kuruka     Unspecified    3932    4668  (4165)    
   432 34.15 2.74 2.74           OX376372.1  93400118  93400665 (134765262) +               Kuruka     Unspecified    2133    2680  (6153)    
   289 37.96 0.46 0.46           OX376372.1  93407657  93407873 (134758054) C               Kuruka     Unspecified  (4247)    4586    4370    
   242 35.75 1.82 3.08           OX376372.1  93422843  93423171 (134742756) C               Kuruka     Unspecified  (5003)    3830    3506    
   330 32.73 3.16 2.44           OX376372.1  93526828  93527112 (134638815) +               Kuruka     Unspecified    4223    4509  (4324)    
  2314 32.98 1.65 1.57           OX376372.1  93531559  93532707 (134633220) C               Kuruka     Unspecified  (4204)    4629    3480    
  1328 32.77 3.17 3.17           OX376372.1  93533185  93534161 (134631766) C               Kuruka     Unspecified  (5733)    3100    2124    
   407 32.59 4.08 4.93           OX376372.1  93805974  93806341 (134359586) +               Kuruka     Unspecified    3465    3829  (5004)    
   469 37.62 3.79 2.13           OX376372.1  94001618  94002171 (134163756) +               Kuruka     Unspecified    3555    4117  (4716)    
   742 35.23 1.46 1.71           OX376372.1  94002257  94002666 (134163261) +               Kuruka     Unspecified    4203    4611  (4222)    
   363 33.06 4.71 5.12           OX376372.1  94007749  94008003 (134157924) C               Kuruka     Unspecified  (4288)    4545    4292    
   637 35.66 4.27 3.30           OX376372.1  94040953  94041912 (134124015) C               Kuruka     Unspecified  (4282)    4551    3583    
  2135 32.63 3.77 3.10           OX376372.1  94132291  94133669 (134032258) C               Kuruka     Unspecified  (3985)    4848    3461    
  2095 32.20 4.07 3.46           OX376372.1  94139881  94141231 (134024696) C               Kuruka     Unspecified  (3985)    4848    3490    
  2160 32.63 3.77 3.10           OX376372.1  94147478  94148856 (134017071) C               Kuruka     Unspecified  (3985)    4848    3461    
   499 37.62 3.79 2.13           OX376372.1  94175362  94175915 (133990012) +               Kuruka     Unspecified    3555    4117  (4716)    
   765 35.23 1.46 1.71           OX376372.1  94176001  94176410 (133989517) +               Kuruka     Unspecified    4203    4611  (4222)    
   272 36.53 2.41 2.77           OX376372.1  94329666  94329955 (133835972) C               Kuruka     Unspecified  (4222)    4611    4323    
   260 34.44 2.58 2.58           OX376372.1  94330178  94330332 (133835595) C               Kuruka     Unspecified  (4747)    4086    3932    
   367 33.13 0.62 0.62           OX376372.1  94401856  94402016 (133763911) C               Kuruka     Unspecified  (4277)    4556    4396    
   566 32.67 0.78 0.78           OX376372.1  94402592  94402847 (133763080) C               Kuruka     Unspecified  (4993)    3840    3585    
   480 38.39 2.84 3.02           OX376372.1  94410129  94410692 (133755235) C               Kuruka     Unspecified  (4339)    4494    3932    
   259 35.39 7.30 0.00           OX376372.1  94410827  94411004 (133754923) C               Kuruka     Unspecified  (5000)    3833    3643    
   247 22.00 0.00 0.00           OX376372.1  94433330  94433379 (133732548) C               Kuruka     Unspecified  (4851)    3982    3933    
   581 36.31 3.87 4.04           OX376372.1  94519528  94520147 (133645780) +               Kuruka     Unspecified    3933    4551  (4282)    
   469 31.98 2.76 2.76           OX376372.1  94576455  94576708 (133589219) +               Kuruka     Unspecified    3587    3840  (4993)    
   233 37.18 0.64 0.64           OX376372.1  94577253  94577409 (133588518) +               Kuruka     Unspecified    4400    4556  (4277)    
   390 38.36 2.70 2.96           OX376372.1  94618959  94619772 (133546155) +               Kuruka     Unspecified    3966    4777  (4056)    
   592 36.82 3.31 1.53           OX376372.1  94717759  94718271 (133447656) +               Kuruka     Unspecified    3554    4075  (4758)    
   286 29.78 4.82 5.75           OX376372.1  94794422  94794649 (133371278) +               Kuruka     Unspecified    4227    4452  (4381)    
   332 38.65 0.00 0.00           OX376372.1  94907144  94907350 (133258577) C               Kuruka     Unspecified  (4695)    4138    3932    
   309 35.49 4.99 2.43           OX376372.1  94907487  94907847 (133258080) C               Kuruka     Unspecified  (5002)    3831    3462    
  1302 34.70 4.29 3.59           OX376372.1  94925220  94926409 (133239518) +               Kuruka     Unspecified    3446    4643  (4190)    
  1302 34.70 4.29 3.59           OX376372.1  94932738  94933927 (133232000) +               Kuruka     Unspecified    3446    4643  (4190)    
   901 36.11 1.86 1.97           OX376372.1  94992558  94993523 (133172404) +               Kuruka     Unspecified    2133    3097  (5736)    
  1439 33.28 2.35 2.35           OX376372.1  94993996  94994718 (133171209) +               Kuruka     Unspecified    3459    4181  (4652)    
   367 30.81 3.65 3.65           OX376372.1  95021584  95021775 (133144152) +               Kuruka     Unspecified    4195    4386  (4447)    
   640 36.44 3.74 3.43           OX376372.1  95107059  95108047 (133057880) +               Kuruka     Unspecified    3585    4576  (4257)    
   717 35.46 2.30 2.30           OX376372.1  95114110  95115024 (133050903) +               Kuruka     Unspecified    2114    3028  (5805)    
  1908 35.03 2.04 1.78           OX376372.1  95115531  95116707 (133049220) +               Kuruka     Unspecified    3458    4637  (4196)    
   474 31.17 2.77 2.36           OX376372.1  95205292  95205544 (132960383) C               Kuruka     Unspecified  (4993)    3840    3587    
   301 34.06 1.62 1.62           OX376372.1  95212280  95212464 (132953463) +               Kuruka     Unspecified    4367    4551  (4282)    
   228 27.45 3.23 5.96           OX376372.1  95277640  95277794 (132888133) +               Kuruka     Unspecified    4224    4374  (4459)    
   360 30.92 0.65 0.65           OX376372.1  95299190  95299342 (132866585) C               Kuruka     Unspecified  (4282)    4551    4399    
  1002 34.87 4.09 3.25           OX376372.1  95346170  95347147 (132818780) +               Kuruka     Unspecified    3593    4578  (4255)    
   493 33.07 1.15 1.15           OX376372.1  95364548  95364807 (132801120) +               Kuruka     Unspecified    3575    3834  (4999)    
   232 29.87 0.00 0.00           OX376372.1  95416597  95416673 (132749254) +               Kuruka     Unspecified    3939    4015  (4818)    
   279 37.03 2.03 2.37           OX376372.1  95416942  95417237 (132748690) +               Kuruka     Unspecified    4284    4578  (4255)    
   255 23.44 1.54 1.54           OX376372.1  95529118  95529182 (132636745) +               Kuruka     Unspecified    4291    4355  (4478)    
   226 21.57 0.00 0.00           OX376372.1  95553642  95553692 (132612235) +               Kuruka     Unspecified    3651    3701  (5132)    
   299 35.71 0.00 0.00           OX376372.1  95554488  95554627 (132611300) +               Kuruka     Unspecified    4472    4611  (4222)    
  1483 31.14 2.90 3.05           OX376372.1  95593691  95594379 (132571548) C               Kuruka     Unspecified  (4060)    4773    4086    
   740 35.34 3.27 3.38           OX376372.1  95594683  95595660 (132570267) C               Kuruka     Unspecified  (5730)    3103    2127    
   301 34.73 0.60 0.60           OX376372.1  95696206  95696373 (132469554) C               Kuruka     Unspecified  (4270)    4563    4396    
   518 33.33 0.79 0.79           OX376372.1  95696921  95697174 (132468753) C               Kuruka     Unspecified  (4993)    3840    3587    
   512 32.65 0.82 0.82           OX376372.1  95706254  95706497 (132459430) C               Kuruka     Unspecified  (5003)    3830    3587    
   512 32.65 0.82 0.82           OX376372.1  95715589  95715832 (132450095) C               Kuruka     Unspecified  (5003)    3830    3587    
  1056 34.46 4.67 3.58           OX376372.1  95905893  95907219 (132258708) C               Kuruka     Unspecified  (3983)    4850    3510    
   294 32.77 0.00 0.00           OX376372.1  95991391  95991509 (132174418) +               Kuruka     Unspecified    3531    3649  (5184)    
  1461 33.49 3.93 3.14           OX376372.1  96002742  96003783 (132162144) +               Kuruka     Unspecified    3531    4580  (4253)    
   237 42.43 0.92 1.11           OX376372.1  96221728  96222268 (131943659) C               Kuruka     Unspecified  (4255)    4578    4039    
  1074 32.97 2.95 2.19           OX376372.1  96245726  96246404 (131919523) C               Kuruka     Unspecified  (4217)    4616    3933    
   941 30.66 2.61 2.61           OX376372.1  96249769  96250190 (131915737) C               Kuruka     Unspecified  (4954)    3879    3458    
   880 34.76 3.62 2.66           OX376372.1  96250657  96251513 (131914414) C               Kuruka     Unspecified  (5751)    3082    2218    
   360 30.39 4.95 5.28           OX376372.1  96256649  96256971 (131908956) C               Kuruka     Unspecified  (4294)    4539    4218    
   233 35.79 0.00 0.00           OX376372.1  96257181  96257275 (131908652) C               Kuruka     Unspecified  (4825)    4008    3914    
  1010 32.96 4.05 3.10           OX376372.1  96277552  96278415 (131887512) +               Kuruka     Unspecified    2211    3082  (5751)    
  1759 34.76 2.71 3.02           OX376372.1  96278881  96280209 (131885718) +               Kuruka     Unspecified    3458    4782  (4051)    
   969 33.91 3.87 2.93           OX376372.1  96298288  96299165 (131866762) +               Kuruka     Unspecified    2211    3096  (5737)    
  1708 35.11 2.84 2.99           OX376372.1  96299668  96301006 (131864921) +               Kuruka     Unspecified    3509    4845  (3988)    
   293 36.12 5.44 0.40           OX376372.1  96479819  96480057 (131685870) +               Kuruka     Unspecified    3587    3837  (4996)    
   789 35.58 2.77 2.94           OX376372.1  96480155  96480768 (131685159) +               Kuruka     Unspecified    3932    4544  (4289)    
   312 32.54 7.10 0.00           OX376372.1  96635070  96635238 (131530689) +               Kuruka     Unspecified    3651    3831  (5002)    
   439 39.18 2.18 1.24           OX376372.1  96635375  96636015 (131529912) +               Kuruka     Unspecified    3932    4578  (4255)    
   963 36.09 4.37 3.52           OX376372.1  96651985  96652969 (131512958) C               Kuruka     Unspecified  (4247)    4586    3594    
   357 31.37 3.04 3.04           OX376372.1  96918670  96918932 (131246995) +               Kuruka     Unspecified    3575    3837  (4996)    
   438 28.33 0.59 2.40           OX376372.1  96923378  96923547 (131242380) C               Kuruka     Unspecified  (4268)    4565    4399    
   693 34.35 1.91 2.13           OX376372.1  96928304  96928773 (131237154) C               Kuruka     Unspecified  (4280)    4553    4085    
   955 35.57 1.61 1.61           OX376372.1  96944925  96945544 (131220383) C               Kuruka     Unspecified  (4756)    4077    3458    
   562 34.78 2.09 2.92           OX376372.1  96945956  96946577 (131219350) C               Kuruka     Unspecified  (5733)    3100    2484    
   314 31.34 0.00 0.00           OX376372.1  96946718  96946851 (131219076) C               Kuruka     Unspecified  (6339)    2494    2361    
  1752 35.23 3.59 3.00           OX376372.1  97038204  97039596 (131126331) C               Kuruka     Unspecified  (3965)    4868    3468    
   549 26.51 3.78 2.13           OX376372.1  97097377  97097561 (131068366) +               Kuruka     Unspecified    4399    4586  (4247)    
   549 26.51 3.78 2.13           OX376372.1  97103463  97103647 (131062280) C               Kuruka     Unspecified  (4247)    4586    4399    
   557 39.33 1.17 1.37           OX376372.1  97269075  97269587 (130896340) C               Kuruka     Unspecified  (4281)    4552    4041    
   435 32.23 1.40 2.84           OX376372.1  97269795  97270008 (130895919) C               Kuruka     Unspecified  (5001)    3832    3622    
   899 33.47 6.25 6.35           OX376372.1  97301539  97302626 (130863301) +               Kuruka     Unspecified    3456    4542  (4291)    
   506 30.11 7.90 5.88           OX376372.1  97305660  97306026 (130859901) +               Kuruka     Unspecified    3951    4324  (4509)    
   521 35.36 0.75 1.13           OX376372.1  97480668  97480933 (130684994) C               Kuruka     Unspecified  (4294)    4539    4275    
   556 29.02 3.04 3.04           OX376372.1  97533116  97533378 (130632549) C               Kuruka     Unspecified  (4996)    3837    3575    
   232 30.65 2.58 5.30           OX376372.1  97699966  97700120 (130465807) C               Kuruka     Unspecified  (4459)    4374    4224    
   232 30.65 2.58 5.30           OX376372.1  97706247  97706401 (130459526) C               Kuruka     Unspecified  (4459)    4374    4224    
  1654 34.15 2.49 2.49           OX376372.1  97799447  97800611 (130365316) C               Kuruka     Unspecified  (4216)    4617    3453    
   413 38.15 2.28 0.69           OX376372.1  97800825  97801394 (130364533) C               Kuruka     Unspecified  (5687)    3146    2568    
  1219 34.61 4.35 3.51           OX376372.1  97912260  97913247 (130252680) C               Kuruka     Unspecified  (4250)    4583    3588    
   830 36.69 4.06 3.26           OX376372.1  97934949  97935982 (130229945) C               Kuruka     Unspecified  (4331)    4502    3461    
   849 36.52 4.16 3.26           OX376372.1  97948189  97949221 (130216706) C               Kuruka     Unspecified  (4331)    4502    3461    
   263 30.28 5.49 6.75           OX376372.1  97956682  97956936 (130208991) C               Kuruka     Unspecified  (5115)    3718    3467    
   319 31.02 6.25 6.25           OX376372.1  98008542  98008909 (130157018) C               Kuruka     Unspecified  (5005)    3828    3461    
  1932 32.84 3.45 2.76           OX376372.1  98102010  98103196 (130062731) +               Kuruka     Unspecified    3462    4656  (4177)    
   294 34.18 5.93 0.81           OX376372.1  98162808  98163043 (130002884) +               Kuruka     Unspecified    3587    3834  (4999)    
   708 38.06 1.27 1.27           OX376372.1  98163165  98163792 (130002135) +               Kuruka     Unspecified    3951    4578  (4255)    
   486 26.51 3.78 2.13           OX376372.1  98247662  98247846 (129918081) C               Kuruka     Unspecified  (4247)    4586    4399    
  2220 31.79 2.56 2.13           OX376372.1  98352299  98353468 (129812459) C               Kuruka     Unspecified  (4216)    4617    3443    
   587 33.36 4.71 4.38           OX376372.1  98353921  98354876 (129811051) C               Kuruka     Unspecified  (5751)    3082    2124    
   524 27.73 0.59 2.40           OX376372.1  98407056  98407225 (129758702) C               Kuruka     Unspecified  (4268)    4565    4399    
  1617 35.80 2.61 1.96           OX376372.1  98428572  98429836 (129736091) +               Kuruka     Unspecified    3488    4760  (4073)    
   863 34.38 4.84 3.70           OX376372.1  98438964  98439872 (129726055) +               Kuruka     Unspecified    3932    4850  (3983)    
   905 34.90 2.77 2.77           OX376372.1  98448901  98449513 (129716414) +               Kuruka     Unspecified    3932    4544  (4289)    
   951 34.78 2.84 3.15           OX376372.1  98456362  98457029 (129708898) +               Kuruka     Unspecified    3932    4597  (4236)    
  1508 33.12 1.29 1.82           OX376372.1  98462125  98462899 (129703028) +               Kuruka     Unspecified    2331    3101  (5732)    
  2195 34.23 2.24 2.32           OX376372.1  98463374  98464668 (129701259) +               Kuruka     Unspecified    3489    4782  (4051)    
   677 33.94 9.11 2.55           OX376372.1  98476568  98477193 (129688734) +               Kuruka     Unspecified    3932    4597  (4236)    
  1392 33.38 1.29 1.82           OX376372.1  98482297  98483071 (129682856) +               Kuruka     Unspecified    2331    3101  (5732)    
  2158 33.20 2.70 2.78           OX376372.1  98483546  98484840 (129681087) +               Kuruka     Unspecified    3489    4782  (4051)    
  1038 33.51 4.19 3.97           OX376372.1  98632195  98633148 (129532779) +               Kuruka     Unspecified    2127    3082  (5751)    
  2732 33.46 2.23 2.31           OX376372.1  98633630  98635018 (129530909) +               Kuruka     Unspecified    3459    4846  (3987)    
   253 31.58 2.92 2.92           OX376372.1  98646325  98646461 (129519466) +               Kuruka     Unspecified    2810    2946  (5887)    
  1555 33.98 3.90 3.46           OX376372.1  98647035  98648214 (129517713) +               Kuruka     Unspecified    3472    4656  (4177)    
   633 36.55 1.76 1.76           OX376372.1  98672286  98673023 (129492904) +               Kuruka     Unspecified    2363    3100  (5733)    
  1354 36.61 1.50 1.41           OX376372.1  98673471  98674534 (129491393) +               Kuruka     Unspecified    3489    4553  (4280)    
   242 31.91 3.21 3.69           OX376372.1  98682092  98682309 (129483618) +               Kuruka     Unspecified    3461    3677  (5156)    
   454 35.32 2.67 2.90           OX376372.1  98682576  98683024 (129482903) +               Kuruka     Unspecified    3939    4386  (4447)    
   232 28.33 0.00 0.00           OX376372.1  98789105  98789164 (129376763) +               Kuruka     Unspecified    4295    4354  (4479)    
